club_id,club_name,league_url,league_name
10,Huracán,ARG.1,Argentine Liga Profesional de Fútbol
11,Independiente,ARG.1,Argentine Liga Profesional de Fútbol
12,Lanús,ARG.1,Argentine Liga Profesional de Fútbol
14,Newell's Old Boys,ARG.1,Argentine Liga Profesional de Fútbol
10374,Patronato,ARG.1,Argentine Liga Profesional de Fútbol
7764,Platense,ARG.1,Argentine Liga Profesional de Fútbol
15,Racing Club,ARG.1,Argentine Liga Profesional de Fútbol
16,River Plate,ARG.1,Argentine Liga Profesional de Fútbol
17,Rosario Central,ARG.1,Argentine Liga Profesional de Fútbol
18,San Lorenzo,ARG.1,Argentine Liga Profesional de Fútbol
10158,Sarmiento (Junín),ARG.1,Argentine Liga Profesional de Fútbol
19,Talleres (Córdoba),ARG.1,Argentine Liga Profesional de Fútbol
20,Unión (Santa Fe),ARG.1,Argentine Liga Profesional de Fútbol
21,Vélez Sarsfield,ARG.1,Argentine Liga Profesional de Fútbol
9739,Aldosivi,ARG.COPA,Copa Argentina
3,Argentinos Juniors,ARG.COPA,Copa Argentina
2635,Arsenal de Sarandí,ARG.COPA,Copa Argentina
235,Banfield,ARG.COPA,Copa Argentina
5,Boca Juniors,ARG.COPA,Copa Argentina
7,Colón (Santa Fe),ARG.COPA,Copa Argentina
8950,Defensa y Justicia,ARG.COPA,Copa Argentina
8,Estudiantes de La Plata,ARG.COPA,Copa Argentina
9,Gimnasia La Plata,ARG.COPA,Copa Argentina
6756,Godoy Cruz Antonio Tomba,ARG.COPA,Copa Argentina
10,Huracán,ARG.COPA,Copa Argentina
11,Independiente,ARG.COPA,Copa Argentina
2975,Instituto (Córdoba),ARG.COPA,Copa Argentina
12,Lanús,ARG.COPA,Copa Argentina
14,Newell's Old Boys,ARG.COPA,Copa Argentina
7764,Platense,ARG.COPA,Copa Argentina
15,Racing Club,ARG.COPA,Copa Argentina
16,River Plate,ARG.COPA,Copa Argentina
17,Rosario Central,ARG.COPA,Copa Argentina
18,San Lorenzo,ARG.COPA,Copa Argentina
7845,San Martín (San Juan),ARG.COPA,Copa Argentina
19,Talleres (Córdoba),ARG.COPA,Copa Argentina
7767,Tigre,ARG.COPA,Copa Argentina
20,Unión (Santa Fe),ARG.COPA,Copa Argentina
21,Vélez Sarsfield,ARG.COPA,Copa Argentina
9739,Aldosivi,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
3,Argentinos Juniors,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
2635,Arsenal de Sarandí,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
9785,Atlético Tucumán,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
235,Banfield,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
5,Boca Juniors,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
7,Colón (Santa Fe),ARG.COPA_LPF,Argentine Copa de la Liga Profesional
8950,Defensa y Justicia,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
8,Estudiantes de La Plata,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
9,Gimnasia La Plata,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
6756,Godoy Cruz Antonio Tomba,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
10,Huracán,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
11,Independiente,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
12,Lanús,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
14,Newell's Old Boys,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
10374,Patronato,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
7764,Platense,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
15,Racing Club,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
16,River Plate,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
17,Rosario Central,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
18,San Lorenzo,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
10158,Sarmiento (Junín),ARG.COPA_LPF,Argentine Copa de la Liga Profesional
19,Talleres (Córdoba),ARG.COPA_LPF,Argentine Copa de la Liga Profesional
20,Unión (Santa Fe),ARG.COPA_LPF,Argentine Copa de la Liga Profesional
21,Vélez Sarsfield,ARG.COPA_LPF,Argentine Copa de la Liga Profesional
9739,Aldosivi,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
3,Argentinos Juniors,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
2635,Arsenal de Sarandí,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
9785,Atlético Tucumán,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
235,Banfield,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
5,Boca Juniors,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
11989,Central Córdoba (Santiago del Estero),ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
7,Colón (Santa Fe),ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
8950,Defensa y Justicia,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
8,Estudiantes de La Plata,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
9,Gimnasia La Plata,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
6756,Godoy Cruz Antonio Tomba,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
10,Huracán,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
11,Independiente,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
12,Lanús,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
14,Newell's Old Boys,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
10374,Patronato,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
15,Racing Club,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
16,River Plate,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
17,Rosario Central,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
18,San Lorenzo,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
19,Talleres (Córdoba),ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
20,Unión (Santa Fe),ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
21,Vélez Sarsfield,ARG.COPA_DE_LA_SUPERLIGA,Argentine Copa de la Superliga
15,Racing Club,ARG.TROFEO_DE_LA_CAMPEONES,Argentine Trofeo de Campeones de la Superliga
7767,Tigre,ARG.TROFEO_DE_LA_CAMPEONES,Argentine Trofeo de Campeones de la Superliga
15,Racing Club,ARG.SUPERCOPA,Argentine Supercopa
16,River Plate,ARG.SUPERCOPA,Argentine Supercopa
9786,All Boys,ARG.2,Argentine Nacional B
2,Almagro,ARG.2,Argentine Nacional B
9740,Almirante Brown,ARG.2,Argentine Nacional B
10146,Atlanta,ARG.2,Argentine Nacional B
9747,Atletico Rafaela,ARG.2,Argentine Nacional B
10060,Barracas Central,ARG.2,Argentine Nacional B
4,Belgrano (Córdoba),ARG.2,Argentine Nacional B
10147,Brown (Adrogué),ARG.2,Argentine Nacional B
6,Chacarita Juniors,ARG.2,Argentine Nacional B
10151,Defensores de Belgrano,ARG.2,Argentine Nacional B
10154,Deportivo Morón,ARG.2,Argentine Nacional B
9743,Ferro Carril Oeste,ARG.2,Argentine Nacional B
5263,Gimnasia y Esgrima (Jujuy),ARG.2,Argentine Nacional B
9744,Independiente Rivadavia,ARG.2,Argentine Nacional B
2975,Instituto (Córdoba),ARG.2,Argentine Nacional B
236,Nueva Chicago,ARG.2,Argentine Nacional B
2741,Quilmes,ARG.2,Argentine Nacional B
7845,San Martín (San Juan),ARG.2,Argentine Nacional B
10157,San Telmo,ARG.2,Argentine Nacional B
10996,Santamarina,ARG.2,Argentine Nacional B
10162,Temperley,ARG.2,Argentine Nacional B
7767,Tigre,ARG.2,Argentine Nacional B
10163,Tristán Suárez,ARG.2,Argentine Nacional B
10064,Villa Dálmine,ARG.2,Argentine Nacional B
10145,Acassuso,ARG.3,Argentine Primera B
17693,Argentino de Quilmes,ARG.3,Argentine Primera B
10046,Cañuelas,ARG.3,Argentine Primera B
10149,Colegiales,ARG.3,Argentine Primera B
14074,Comunicaciones,ARG.3,Argentine Primera B
17697,Defensores Unidos,ARG.3,Argentine Primera B
10152,Deportivo Armenio,ARG.3,Argentine Primera B
17704,Deportivo Merlo,ARG.3,Argentine Primera B
10156,Flandria,ARG.3,Argentine Primera B
10053,Fénix,ARG.3,Argentine Primera B
17696,JJ Urquiza,ARG.3,Argentine Primera B
13,Los Andes,ARG.3,Argentine Primera B
10051,Sacachispas,ARG.3,Argentine Primera B
10058,San Miguel,ARG.3,Argentine Primera B
10161,Talleres,ARG.3,Argentine Primera B
17705,UAI Urquiza,ARG.3,Argentine Primera B
10052,Villa San Carlos,ARG.3,Argentine Primera B
17700,Argentino (Merlo),ARG.4,Argentine Primera C
10099,Atlas,ARG.4,Argentine Primera C
17349,Berazategui,ARG.4,Argentine Primera C
10148,Central Córdoba (Rosario),ARG.4,Argentine Primera C
10102,Claypole,ARG.4,Argentine Primera C
17701,Deportivo Español,ARG.4,Argentine Primera C
17695,Deportivo Laferrere,ARG.4,Argentine Primera C
10103,Dock Sud,ARG.4,Argentine Primera C
10061,El Porvenir,ARG.4,Argentine Primera C
10054,Excursionistas,ARG.4,Argentine Primera C
17699,General Lamadrid,ARG.4,Argentine Primera C
10105,Ituzaingó,ARG.4,Argentine Primera C
17708,Leandro N. Alem,ARG.4,Argentine Primera C
6499,Luján,ARG.4,Argentine Primera C
10109,Midland,ARG.4,Argentine Primera C
18844,Real Pilar,ARG.4,Argentine Primera C
17692,San Martín (Burzaco),ARG.4,Argentine Primera C
17703,Sportivo Italiano,ARG.4,Argentine Primera C
10114,Victoriano Arenas,ARG.4,Argentine Primera C
10048,Argentino (Rosario),ARG.5,Argentine Primera D
17694,Cambaceres,ARG.5,Argentine Primera D
10100,Central Ballester,ARG.5,Argentine Primera D
10101,Centro Español,ARG.5,Argentine Primera D
10110,Deportivo Paraguayo,ARG.5,Argentine Primera D
17698,Juventud Unida,ARG.5,Argentine Primera D
10107,Liniers,ARG.5,Argentine Primera D
623,Lugano,ARG.5,Argentine Primera D
17707,Muñiz,ARG.5,Argentine Primera D
10111,Puerto Nuevo,ARG.5,Argentine Primera D
17706,Sportivo Barracas,ARG.5,Argentine Primera D
10115,Yupanqui,ARG.5,Argentine Primera D
819,Flamengo,BRA.SUPERCOPA_DO_BRAZIL,Supercopa Do Brazil
2029,Palmeiras,BRA.SUPERCOPA_DO_BRAZIL,Supercopa Do Brazil
6154,América-MG,BRA.1,Brazilian Serie A
3458,Athletico-PR,BRA.1,Brazilian Serie A
10357,Atlético-GO,BRA.1,Brazilian Serie A
7632,Atlético-MG,BRA.1,Brazilian Serie A
9967,Bahia,BRA.1,Brazilian Serie A
9969,Ceará,BRA.1,Brazilian Serie A
9318,Chapecoense,BRA.1,Brazilian Serie A
874,Corinthians,BRA.1,Brazilian Serie A
17313,Cuiabá,BRA.1,Brazilian Serie A
819,Flamengo,BRA.1,Brazilian Serie A
3445,Fluminense,BRA.1,Brazilian Serie A
6272,Fortaleza,BRA.1,Brazilian Serie A
6273,Grêmio,BRA.1,Brazilian Serie A
1936,Internacional,BRA.1,Brazilian Serie A
6270,Juventude,BRA.1,Brazilian Serie A
2029,Palmeiras,BRA.1,Brazilian Serie A
6079,Red Bull Bragantino,BRA.1,Brazilian Serie A
2674,Santos,BRA.1,Brazilian Serie A
7635,Sport,BRA.1,Brazilian Serie A
2026,São Paulo,BRA.1,Brazilian Serie A
9966,Avaí,BRA.2,Brazilian Serie B
6086,Botafogo,BRA.2,Brazilian Serie B
17134,Brasil de Pelotas,BRA.2,Brazilian Serie B
18428,Brusque,BRA.2,Brazilian Serie B
9970,CRB,BRA.2,Brazilian Serie B
7531,CSA,BRA.2,Brazilian Serie B
4875,Confiança,BRA.2,Brazilian Serie B
3456,Coritiba,BRA.2,Brazilian Serie B
2022,Cruzeiro,BRA.2,Brazilian Serie B
3395,Goiás,BRA.2,Brazilian Serie B
3448,Guarani,BRA.2,Brazilian Serie B
17333,Londrina,BRA.2,Brazilian Serie B
7633,Náutico,BRA.2,Brazilian Serie B
18187,Operario PR,BRA.2,Brazilian Serie B
3459,Ponte Preta,BRA.2,Brazilian Serie B
4936,Remo,BRA.2,Brazilian Serie B
4873,Sampaio Corrêa,BRA.2,Brazilian Serie B
3454,Vasco da Gama,BRA.2,Brazilian Serie B
9973,Vila Nova-GO,BRA.2,Brazilian Serie B
3457,Vitória,BRA.2,Brazilian Serie B
18433,Altos,BRA.3,Brazilian Serie C
17317,Botafogo PB,BRA.3,Brazilian Serie C
10281,Botafogo SP,BRA.3,Brazilian Serie C
9971,Criciúma,BRA.3,Brazilian Serie C
18828,Ferroviário Beira,BRA.3,Brazilian Serie C
3461,Figueirense,BRA.3,Brazilian Serie C
18958,Floresta,BRA.3,Brazilian Serie C
4774,Ituano,BRA.3,Brazilian Serie C
17713,Jacuipense,BRA.3,Brazilian Serie C
18959,Manaus,BRA.3,Brazilian Serie C
9169,Mirassol,BRA.3,Brazilian Serie C
18127,Novorizontino,BRA.3,Brazilian Serie C
10263,Oeste,BRA.3,Brazilian Serie C
3453,Paraná,BRA.3,Brazilian Serie C
15424,Paysandu,BRA.3,Brazilian Serie C
4929,Santa Cruz,BRA.3,Brazilian Serie C
7389,São José-RS,BRA.3,Brazilian Serie C
17339,Tombense,BRA.3,Brazilian Serie C
4806,Volta Redonda,BRA.3,Brazilian Serie C
4935,Ypiranga,BRA.3,Brazilian Serie C
3458,Athletico-PR,BRA.COPA_DO_BRAZIL,Copa Do Brasil
900,Boavista,BRA.COPA_DO_BRAZIL,Copa Do Brasil
4875,Confiança,BRA.COPA_DO_BRAZIL,Copa Do Brasil
874,Corinthians,BRA.COPA_DO_BRAZIL,Copa Do Brasil
3456,Coritiba,BRA.COPA_DO_BRAZIL,Copa Do Brasil
2022,Cruzeiro,BRA.COPA_DO_BRAZIL,Copa Do Brasil
3461,Figueirense,BRA.COPA_DO_BRAZIL,Copa Do Brasil
819,Flamengo,BRA.COPA_DO_BRAZIL,Copa Do Brasil
3445,Fluminense,BRA.COPA_DO_BRAZIL,Copa Do Brasil
3395,Goiás,BRA.COPA_DO_BRAZIL,Copa Do Brasil
1936,Internacional,BRA.COPA_DO_BRAZIL,Copa Do Brasil
4786,Madureira,BRA.COPA_DO_BRAZIL,Copa Do Brasil
4782,Marília AC,BRA.COPA_DO_BRAZIL,Copa Do Brasil
2029,Palmeiras,BRA.COPA_DO_BRAZIL,Copa Do Brasil
3453,Paraná,BRA.COPA_DO_BRAZIL,Copa Do Brasil
3459,Ponte Preta,BRA.COPA_DO_BRAZIL,Copa Do Brasil
1361,Salgueiro,BRA.COPA_DO_BRAZIL,Copa Do Brasil
4873,Sampaio Corrêa,BRA.COPA_DO_BRAZIL,Copa Do Brasil
2674,Santos,BRA.COPA_DO_BRAZIL,Copa Do Brasil
4874,Sergipe SE,BRA.COPA_DO_BRAZIL,Copa Do Brasil
2026,São Paulo,BRA.COPA_DO_BRAZIL,Copa Do Brasil
4881,União Rondonópolis-MT,BRA.COPA_DO_BRAZIL,Copa Do Brasil
3454,Vasco da Gama,BRA.COPA_DO_BRAZIL,Copa Do Brasil
3457,Vitória,BRA.COPA_DO_BRAZIL,Copa Do Brasil
4806,Volta Redonda,BRA.COPA_DO_BRAZIL,Copa Do Brasil
20867,4 de Julho Piripiri,BRA.COPA_DO_NORDESTE,Copa Do Nordeste
9965,ABC,BRA.COPA_DO_NORDESTE,Copa Do Nordeste
18433,Altos,BRA.COPA_DO_NORDESTE,Copa Do Nordeste
9967,Bahia,BRA.COPA_DO_NORDESTE,Copa Do Nordeste
17317,Botafogo PB,BRA.COPA_DO_NORDESTE,Copa Do Nordeste
9970,CRB,BRA.COPA_DO_NORDESTE,Copa Do Nordeste
7531,CSA,BRA.COPA_DO_NORDESTE,Copa Do Nordeste
9969,Ceará,BRA.COPA_DO_NORDESTE,Copa Do Nordeste
4875,Confiança,BRA.COPA_DO_NORDESTE,Copa Do Nordeste
6272,Fortaleza,BRA.COPA_DO_NORDESTE,Copa Do Nordeste
1361,Salgueiro,BRA.COPA_DO_NORDESTE,Copa Do Nordeste
4873,Sampaio Corrêa,BRA.COPA_DO_NORDESTE,Copa Do Nordeste
4929,Santa Cruz,BRA.COPA_DO_NORDESTE,Copa Do Nordeste
7635,Sport,BRA.COPA_DO_NORDESTE,Copa Do Nordeste
4902,Treze,BRA.COPA_DO_NORDESTE,Copa Do Nordeste
3457,Vitória,BRA.COPA_DO_NORDESTE,Copa Do Nordeste
9687,Americano Campos,BRA.CAMP.CARIOCA,Brazilian Campeonato Carioca
4880,América-RJ,BRA.CAMP.CARIOCA,Brazilian Campeonato Carioca
10265,Bangu,BRA.CAMP.CARIOCA,Brazilian Campeonato Carioca
900,Boavista,BRA.CAMP.CARIOCA,Brazilian Campeonato Carioca
6086,Botafogo,BRA.CAMP.CARIOCA,Brazilian Campeonato Carioca
4801,Cabofriense,BRA.CAMP.CARIOCA,Brazilian Campeonato Carioca
819,Flamengo,BRA.CAMP.CARIOCA,Brazilian Campeonato Carioca
3445,Fluminense,BRA.CAMP.CARIOCA,Brazilian Campeonato Carioca
4799,Friburguense,BRA.CAMP.CARIOCA,Brazilian Campeonato Carioca
9176,Macaé,BRA.CAMP.CARIOCA,Brazilian Campeonato Carioca
4786,Madureira,BRA.CAMP.CARIOCA,Brazilian Campeonato Carioca
6087,Nova Iguaçu,BRA.CAMP.CARIOCA,Brazilian Campeonato Carioca
18134,Portuguesa-RJ,BRA.CAMP.CARIOCA,Brazilian Campeonato Carioca
9177,Resende,BRA.CAMP.CARIOCA,Brazilian Campeonato Carioca
20855,Sampaio Correa RJ,BRA.CAMP.CARIOCA,Brazilian Campeonato Carioca
3454,Vasco da Gama,BRA.CAMP.CARIOCA,Brazilian Campeonato Carioca
4806,Volta Redonda,BRA.CAMP.CARIOCA,Brazilian Campeonato Carioca
10281,Botafogo SP,BRA.CAMP.PAULISTA,Brazilian Campeonato Paulista
874,Corinthians,BRA.CAMP.PAULISTA,Brazilian Campeonato Paulista
18126,Ferroviária,BRA.CAMP.PAULISTA,Brazilian Campeonato Paulista
3448,Guarani,BRA.CAMP.PAULISTA,Brazilian Campeonato Paulista
18963,Inter de Limeira,BRA.CAMP.PAULISTA,Brazilian Campeonato Paulista
4774,Ituano,BRA.CAMP.PAULISTA,Brazilian Campeonato Paulista
9169,Mirassol,BRA.CAMP.PAULISTA,Brazilian Campeonato Paulista
18127,Novorizontino,BRA.CAMP.PAULISTA,Brazilian Campeonato Paulista
2029,Palmeiras,BRA.CAMP.PAULISTA,Brazilian Campeonato Paulista
3459,Ponte Preta,BRA.CAMP.PAULISTA,Brazilian Campeonato Paulista
6079,Red Bull Bragantino,BRA.CAMP.PAULISTA,Brazilian Campeonato Paulista
17720,Santo André,BRA.CAMP.PAULISTA,Brazilian Campeonato Paulista
2674,Santos,BRA.CAMP.PAULISTA,Brazilian Campeonato Paulista
6083,São Bento,BRA.CAMP.PAULISTA,Brazilian Campeonato Paulista
6084,São Caetano,BRA.CAMP.PAULISTA,Brazilian Campeonato Paulista
2026,São Paulo,BRA.CAMP.PAULISTA,Brazilian Campeonato Paulista
17130,Aimoré,BRA.CAMP.GAUCHO,Brazilian Campeonato Gaucho
17134,Brasil de Pelotas,BRA.CAMP.GAUCHO,Brazilian Campeonato Gaucho
17131,Caxias do Sul,BRA.CAMP.GAUCHO,Brazilian Campeonato Gaucho
17129,EC Pelotas,BRA.CAMP.GAUCHO,Brazilian Campeonato Gaucho
4904,Esportivo-RS,BRA.CAMP.GAUCHO,Brazilian Campeonato Gaucho
6273,Grêmio,BRA.CAMP.GAUCHO,Brazilian Campeonato Gaucho
1936,Internacional,BRA.CAMP.GAUCHO,Brazilian Campeonato Gaucho
6270,Juventude,BRA.CAMP.GAUCHO,Brazilian Campeonato Gaucho
7388,Novo Hamburgo,BRA.CAMP.GAUCHO,Brazilian Campeonato Gaucho
7389,São José-RS,BRA.CAMP.GAUCHO,Brazilian Campeonato Gaucho
7391,São Luiz-RS,BRA.CAMP.GAUCHO,Brazilian Campeonato Gaucho
4935,Ypiranga,BRA.CAMP.GAUCHO,Brazilian Campeonato Gaucho
6154,América-MG,BRA.CAMP.MINEIRO,Brazilian Campeonato Mineiro
20851,Athletic Club (Minas Gerais),BRA.CAMP.MINEIRO,Brazilian Campeonato Mineiro
7632,Atlético-MG,BRA.CAMP.MINEIRO,Brazilian Campeonato Mineiro
15560,Boa Esporte,BRA.CAMP.MINEIRO,Brazilian Campeonato Mineiro
17318,Caldense,BRA.CAMP.MINEIRO,Brazilian Campeonato Mineiro
20233,Coimbra,BRA.CAMP.MINEIRO,Brazilian Campeonato Mineiro
2022,Cruzeiro,BRA.CAMP.MINEIRO,Brazilian Campeonato Mineiro
18900,Patrocinense,BRA.CAMP.MINEIRO,Brazilian Campeonato Mineiro
20852,Pouso Alegre,BRA.CAMP.MINEIRO,Brazilian Campeonato Mineiro
17339,Tombense,BRA.CAMP.MINEIRO,Brazilian Campeonato Mineiro
18399,URT,BRA.CAMP.MINEIRO,Brazilian Campeonato Mineiro
9460,Uberlândia,BRA.CAMP.MINEIRO,Brazilian Campeonato Mineiro
6071,Antofagasta,CHI.1,Chilean Primera División
4138,Audax Italiano,CHI.1,Chilean Primera División
4133,Cobresal,CHI.1,Chilean Primera División
2688,Colo Colo,CHI.1,Chilean Primera División
17365,Curicó Unido,CHI.1,Chilean Primera División
4129,Everton CD,CHI.1,Chilean Primera División
4134,Huachipato,CHI.1,Chilean Primera División
4137,La Serena,CHI.1,Chilean Primera División
8104,Melipilla,CHI.1,Chilean Primera División
6072,O'Higgins,CHI.1,Chilean Primera División
4422,Palestino,CHI.1,Chilean Primera División
3552,Santiago Wanderers,CHI.1,Chilean Primera División
885,Universidad Católica,CHI.1,Chilean Primera División
4139,Universidad de Chile,CHI.1,Chilean Primera División
4132,Unión Española,CHI.1,Chilean Primera División
10144,Unión La Calera,CHI.1,Chilean Primera División
7427,Ñublense,CHI.1,Chilean Primera División
6071,Antofagasta,CHI.COPA_CHI,Copa Chile
4138,Audax Italiano,CHI.COPA_CHI,Copa Chile
2678,Cobreloa,CHI.COPA_CHI,Copa Chile
4133,Cobresal,CHI.COPA_CHI,Copa Chile
2688,Colo Colo,CHI.COPA_CHI,Copa Chile
8186,Coquimbo Unido,CHI.COPA_CHI,Copa Chile
8110,Deportes Concepcion,CHI.COPA_CHI,Copa Chile
4128,Deportes Temuco,CHI.COPA_CHI,Copa Chile
4129,Everton CD,CHI.COPA_CHI,Copa Chile
4134,Huachipato,CHI.COPA_CHI,Copa Chile
4137,La Serena,CHI.COPA_CHI,Copa Chile
8104,Melipilla,CHI.COPA_CHI,Copa Chile
6072,O'Higgins,CHI.COPA_CHI,Copa Chile
4422,Palestino,CHI.COPA_CHI,Copa Chile
4423,Puerto Montt,CHI.COPA_CHI,Copa Chile
4135,Rangers de Talca,CHI.COPA_CHI,Copa Chile
10138,San Marcos de Arica,CHI.COPA_CHI,Copa Chile
6073,Santiago Morning,CHI.COPA_CHI,Copa Chile
3552,Santiago Wanderers,CHI.COPA_CHI,Copa Chile
885,Universidad Católica,CHI.COPA_CHI,Copa Chile
4139,Universidad de Chile,CHI.COPA_CHI,Copa Chile
5362,Universidad de Concepción,CHI.COPA_CHI,Copa Chile
4132,Unión Española,CHI.COPA_CHI,Copa Chile
4130,Unión San Felipe,CHI.COPA_CHI,Copa Chile
7427,Ñublense,CHI.COPA_CHI,Copa Chile
2688,Colo Colo,CHI.SUPER_CUP,Chilean Supercopa
885,Universidad Católica,CHI.SUPER_CUP,Chilean Supercopa
9999,Boston River,URU.1,Uruguayan Primera Division
4726,Cerrito,URU.1,Uruguayan Primera Division
9902,Cerro Largo,URU.1,Uruguayan Primera Division
10000,Deportivo Maldonado,URU.1,Uruguayan Primera Division
2689,Fénix ,URU.1,Uruguayan Primera Division
5492,Liverpool,URU.1,Uruguayan Primera Division
19002,Montevideo City Torque,URU.1,Uruguayan Primera Division
2684,Nacional,URU.1,Uruguayan Primera Division
2683,Peñarol,URU.1,Uruguayan Primera Division
5495,Plaza Colonia,URU.1,Uruguayan Primera Division
6866,Progreso,URU.1,Uruguayan Primera Division
5497,Rentistas,URU.1,Uruguayan Primera Division
5498,River Plate,URU.1,Uruguayan Primera Division
10005,Sud América,URU.1,Uruguayan Primera Division
9908,Villa Española,URU.1,Uruguayan Primera Division
5501,Wanderers,URU.1,Uruguayan Primera Division
8109,América de Cali,COL.SUPERLIGA,Colombian SuperLiga
5488,Independiente Santa Fe,COL.SUPERLIGA,Colombian SuperLiga
9761,Alianza Petrolera,COL.1,Colombian Primera A
8109,América de Cali,COL.1,Colombian Primera A
5482,Atlético Huila,COL.1,Colombian Primera A
4815,Atlético Junior,COL.1,Colombian Primera A
5264,Atlético Nacional,COL.1,Colombian Primera A
5480,Boyacá Chicó,COL.1,Colombian Primera A
6137,Bucaramanga,COL.1,Colombian Primera A
5487,Deportes Quindío,COL.1,Colombian Primera A
5489,Deportes Tolima,COL.1,Colombian Primera A
2672,Deportivo Cali,COL.1,Colombian Primera A
5485,Deportivo Pasto,COL.1,Colombian Primera A
5486,Deportivo Pereira,COL.1,Colombian Primera A
5481,Envigado,COL.1,Colombian Primera A
2690,Independiente Medellín,COL.1,Colombian Primera A
5488,Independiente Santa Fe,COL.1,Colombian Primera A
10309,Jaguares de Córdoba,COL.1,Colombian Primera A
7445,La Equidad,COL.1,Colombian Primera A
5484,Millonarios,COL.1,Colombian Primera A
2919,Once Caldas,COL.1,Colombian Primera A
9773,Patriotas,COL.1,Colombian Primera A
9762,Rionegro Águilas,COL.1,Colombian Primera A
17370,Atlético FC,COL.2,Colombian Primera B
5482,Atlético Huila,COL.2,Colombian Primera B
17373,Barranquilla FC,COL.2,Colombian Primera B
17372,Boca Juniors de Cali,COL.2,Colombian Primera B
17371,Bogotá FC,COL.2,Colombian Primera B
5480,Boyacá Chicó,COL.2,Colombian Primera B
9767,Cortuluá,COL.2,Colombian Primera B
5487,Deportes Quindío,COL.2,Colombian Primera B
4928,Fortaleza CEIF,COL.2,Colombian Primera B
9769,Leones,COL.2,Colombian Primera B
7915,Llaneros,COL.2,Colombian Primera B
18156,Orsomarso SC,COL.2,Colombian Primera B
5479,Real Cartagena,COL.2,Colombian Primera B
9774,Real Santander,COL.2,Colombian Primera B
9770,Tigres,COL.2,Colombian Primera B
17374,Unión Magdalena,COL.2,Colombian Primera B
9775,Valledupar FC,COL.2,Colombian Primera B
20293,Atlético Grau,PER.SUPERCOPA,Peruvian Supercopa
18985,Deportivo Binacional,PER.SUPERCOPA,Peruvian Supercopa
9761,Alianza Petrolera,COL.COPA,Copa Colombia
8109,América de Cali,COL.COPA,Copa Colombia
5482,Atlético Huila,COL.COPA,Copa Colombia
4815,Atlético Junior,COL.COPA,Copa Colombia
5264,Atlético Nacional,COL.COPA,Copa Colombia
5480,Boyacá Chicó,COL.COPA,Copa Colombia
6137,Bucaramanga,COL.COPA,Copa Colombia
9767,Cortuluá,COL.COPA,Copa Colombia
5487,Deportes Quindío,COL.COPA,Copa Colombia
5489,Deportes Tolima,COL.COPA,Copa Colombia
2672,Deportivo Cali,COL.COPA,Copa Colombia
5485,Deportivo Pasto,COL.COPA,Copa Colombia
